Radial distribution function data created by SMolDAT v.v01
3.29	0.968518
3.31	0.962788
3.33	0.961656
3.35	0.975602
3.37	0.975153
3.39	0.982817
3.41	0.962893
3.43	0.965278
3.45	0.976401
3.47	0.972087
3.49	0.990055
3.51	0.96998
3.53	0.956772
3.55	0.978569
3.57	0.973646
3.59	0.983406
3.61	0.976711
3.63	0.988105
3.65	0.98658
3.67	0.990349
3.69	0.979764
3.71	0.985027
3.73	0.980234
3.75	0.986264
3.77	0.968584
3.79	0.994742
3.81	0.973432
3.83	0.976263
3.85	0.977815
3.87	0.976479
3.89	0.982412
3.91	0.988334
3.93	0.992326
3.95	0.973592
3.97	0.995581
3.99	0.982624
4.01	0.979455
4.03	0.996078
4.05	0.987268
4.07	0.987534
4.09	0.981838
4.11	0.982204
4.13	0.993913
4.15	0.985743
4.17	0.984883
4.19	0.994176
4.21	0.989539
4.23	0.994243
4.25	0.997037
4.27	0.992191
4.29	0.990346
4.31	0.991419
4.33	0.991067
4.35	0.991856
4.37	0.990949
4.39	0.984035
4.41	0.98991
4.43	0.985315
4.45	0.986585
4.47	0.992822
4.49	0.981464
4.51	0.990151
4.53	0.994832
4.55	0.97982
4.57	0.997173
4.59	0.994014
4.61	0.987191
4.63	0.986134
4.65	0.995878
4.67	0.989519
4.69	0.994316
4.71	0.996656
4.73	0.992958
4.75	1.00663
4.77	0.990347
4.79	1.00004
4.81	0.984304
4.83	0.986232
4.85	0.995937
4.87	0.99465
4.89	0.998173
4.91	0.983498
4.93	0.996951
4.95	1.00246
4.97	0.98407
4.99	0.986021
5.01	0.990798
5.03	0.994784
5.05	0.996513
5.07	0.990941
5.09	0.997157
5.11	0.985266
5.13	1.0006
5.15	0.998374
5.17	1.00151
5.19	0.998057
5.21	1.00273
5.23	0.996189
5.25	0.998953
5.27	0.995922
5.29	0.991908
5.31	0.999523
5.33	0.998386
5.35	1.00127
5.37	0.98928
5.39	1.00032
5.41	0.994207
5.43	1.00436
5.45	0.997469
5.47	0.995033
5.49	1.00247
5.51	0.993715
5.53	0.997287
5.55	0.992144
5.57	0.986439
5.59	0.994338
5.61	0.99506
5.63	1.00068
5.65	0.993147
5.67	0.986153
5.69	0.995922
5.71	1.00583
5.73	1.00023
5.75	0.991563
5.77	0.98762
5.79	0.995452
5.81	0.997687
5.83	0.997518
5.85	0.994897
5.87	0.997833
5.89	0.99501
5.91	0.995031
5.93	0.996762
5.95	1.00019
5.97	0.993433
5.99	0.998472
6.01	0.996375
6.03	0.997003
6.05	1.00401
6.07	0.998459
6.09	1.00175
6.11	1.00237
6.13	1.00091
6.15	0.995735
6.17	0.993379
6.19	0.999287
6.21	0.993481
6.23	1.00048
6.25	1.00539
6.27	0.998924
6.29	1.00297
6.31	1.00134
6.33	1.00242
6.35	0.995667
6.37	0.994641
6.39	0.995222
6.41	0.996619
6.43	0.997281
6.45	0.997184
6.47	0.99282
6.49	0.992713
6.51	1.00013
6.53	1.00549
6.55	0.996783
6.57	1.00095
6.59	0.997312
6.61	0.999543
6.63	0.998975
6.65	0.998115
6.67	1.00543
6.69	0.995895
6.71	0.995602
6.73	0.999822
6.75	1.00482
6.77	0.995285
6.79	0.997273
6.81	0.992738
6.83	0.999945
6.85	0.993535
6.87	1.00303
6.89	0.9956
6.91	0.997953
6.93	0.996163
6.95	1.00212
6.97	0.998563
6.99	0.998622
7.01	0.992161
7.03	0.996323
7.05	1.00291
7.07	0.998214
7.09	0.995441
7.11	0.997311
7.13	0.997475
7.15	0.99113
7.17	1.00043
7.19	0.996033
7.21	1.00004
7.23	0.999019
7.25	0.996507
7.27	1.00339
7.29	1.00239
7.31	1.00602
7.33	0.998436
7.35	1.00217
7.37	1.00138
7.39	1.00334
7.41	0.997124
7.43	0.993762
7.45	0.993316
7.47	0.99137
7.49	0.996418
7.51	0.996303
7.53	0.995143
7.55	0.999963
7.57	0.989368
7.59	1.00029
7.61	1.00501
7.63	0.997581
7.65	0.997312
7.67	0.998894
7.69	0.997423
7.71	0.99177
7.73	0.999905
7.75	1.00489
7.77	1.00222
7.79	1.00044
7.81	0.995095
7.83	1.00457
7.85	1.00423
7.87	1.00659
7.89	0.997669
7.91	0.995474
7.93	0.995187
7.95	1.00159
7.97	0.997943
7.99	1.00004
8.01	0.992919
8.03	1.00115
8.05	1.00121
8.07	0.997016
8.09	0.998233
8.11	1.00306
8.13	0.999076
8.15	1.00011
8.17	0.994599
8.19	0.996906
8.21	0.9966
8.23	0.993282
8.25	0.994075
8.27	0.999966
8.29	1.00212
8.31	1.00306
8.33	0.997198
8.35	1.00218
8.37	0.99298
8.39	0.994289
8.41	1.00725
8.43	1.00103
8.45	0.994061
8.47	0.995216
8.49	0.996805
8.51	0.99208
8.53	0.998674
8.55	0.998097
8.57	1.00179
8.59	0.994359
8.61	1.00374
8.63	0.998522
8.65	0.999073
8.67	0.994074
8.69	1.00087
8.71	0.998492
8.73	0.993447
8.75	1.00602
8.77	1.00108
8.79	1.00369
8.81	0.999755
8.83	0.995665
8.85	0.998278
8.87	1.00027
8.89	0.997694
8.91	0.999476
8.93	1.00122
8.95	1.00214
8.97	1.00548
8.99	0.995351
9.01	0.999561
9.03	0.994987
9.05	0.997583
9.07	0.99428
9.09	0.997176
9.11	0.997973
9.13	1.00052
9.15	0.994785
9.17	0.999501
9.19	0.997271
9.21	0.996498
9.23	0.99667
9.25	1.00179
9.27	1.00317
9.29	0.998229
9.31	0.995817
9.33	0.995687
9.35	0.995464
9.37	0.997326
9.39	0.998014
9.41	0.998046
9.43	1.00341
9.45	0.999299
9.47	0.996745
9.49	1.0013
9.51	1.00229
9.53	0.997582
9.55	0.998664
9.57	1.00165
9.59	1.00053
9.61	0.999512
9.63	0.995214
9.65	0.999442
9.67	0.997647
9.69	0.999383
9.71	0.995305
9.73	0.998213
9.75	0.993489
9.77	0.997683
9.79	0.997229
9.81	1.00029
9.83	1.00082
9.85	0.99628
9.87	1.00056
9.89	1.00202
9.91	1.0009
9.93	0.997139
9.95	0.998293
9.97	0.994068
9.99	1.00212

